epoch,train_loss,val_mean_dice,val_mean_iou,lr
87,1.340615,0.591319,0.468462,0.00000156
88,1.340318,0.592841,0.470799,0.00000156
89,1.340387,0.593650,0.471595,0.00000078
90,1.340270,0.591318,0.468269,0.00000078
91,1.340355,0.588519,0.465967,0.00000078
92,1.340263,0.591649,0.468934,0.00000078
93,1.340279,0.590884,0.468805,0.00000078
94,1.340049,0.591960,0.468608,0.00000078
95,1.340127,0.594626,0.473805,0.00000039
96,1.339875,0.593785,0.472335,0.00000039
97,1.340143,0.591337,0.468614,0.00000039
98,1.340189,0.590140,0.466995,0.00000039
99,1.340147,0.591100,0.468177,0.00000039
100,1.339918,0.591925,0.470068,0.00000039
